,id,c_percent,n_percent,lat,lon,z,site,site_alt,site_alt_id,lower_bin,upper_bin,_x,_y,core,x,y
11,1-2-F,0.33667834726688106,0.37,32.4191777466267,-85.4147269991234,-27.5,0,0_F,F,-30.0,-25.0,5929.202410988339,-6263.257071252992,2,6429.202410988339,-5763.257071252992
12,1-3-A,0.7185889088605861,0.735,32.4191777466267,-85.4147269991234,-2.5,0,0_A,A,-5.0,0.0,5929.202410988339,-6263.257071252992,3,6429.202410988339,-6763.257071252992
13,1-3-B,0.3620185052330675,0.462,32.4191777466267,-85.4147269991234,-7.5,0,0_B,B,-10.0,-5.0,5929.202410988339,-6263.257071252992,3,6429.202410988339,-6763.257071252992
14,1-3-C,0.32013852956178485,0.411,32.4191777466267,-85.4147269991234,-12.5,0,0_C,C,-15.0,-10.0,5929.202410988339,-6263.257071252992,3,6429.202410988339,-6763.257071252992
15,1-3-D,0.30543287038440275,0.364,32.4191777466267,-85.4147269991234,-17.5,0,0_D,D,-20.0,-15.0,5929.202410988339,-6263.257071252992,3,6429.202410988339,-6763.257071252992
16,1-3-E,0.12447859952936144,0.315,32.4191777466267,-85.4147269991234,-22.5,0,0_E,E,-25.0,-20.0,5929.202410988339,-6263.257071252992,3,6429.202410988339,-6763.257071252992
17,1-3-F,0.17044499281640474,0.33,32.4191777466267,-85.4147269991234,-27.5,0,0_F,F,-30.0,-25.0,5929.202410988339,-6263.257071252992,3,6429.202410988339,-6763.257071252992
18,1-4-A,0.7055153889560661,0.664,32.4191777466267,-85.4147269991234,-2.5,0,0_A,A,-5.0,0.0,5929.202410988339,-6263.257071252992,4,5429.202410988339,-5763.257071252992
19,1-4-B,0.35852584568145346,0.401,32.4191777466267,-85.4147269991234,-7.5,0,0_B,B,-10.0,-5.0,5929.202410988339,-6263.257071252992,4,5429.202410988339,-5763.257071252992
20,1-4-C,0.34326344424323085,0.364,32.4191777466267,-85.4147269991234,-12.5,0,0_C,C,-15.0,-10.0,5929.202410988339,-6263.257071252992,4,5429.202410988339,-5763.257071252992
21,1-4-D,0.1478487875389272,0.175,32.4191777466267,-85.4147269991234,-17.5,0,0_D,D,-20.0,-15.0,5929.202410988339,-6263.257071252992,4,5429.202410988339,-5763.257071252992
22,1-4-E,0.09742123097078476,0.128,32.4191777466267,-85.4147269991234,-22.5,0,0_E,E,-25.0,-20.0,5929.202410988339,-6263.257071252992,4,5429.202410988339,-5763.257071252992
23,1-4-F,0.14104620552318445,0.274,32.4191777466267,-85.4147269991234,-27.5,0,0_F,F,-30.0,-25.0,5929.202410988339,-6263.257071252992,4,5429.202410988339,-5763.257071252992
24,1-5-A,0.7030444365865158,0.875,32.4191777466267,-85.4147269991234,-2.5,0,0_A,A,-5.0,0.0,5929.202410988339,-6263.257071252992,5,5429.202410988339,-6763.257071252992
25,1-5-B,0.3588129234351635,0.391,32.4191777466267,-85.4147269991234,-7.5,0,0_B,B,-10.0,-5.0,5929.202410988339,-6263.257071252992,5,5429.202410988339,-6763.257071252992
26,1-5-C,0.4685392805141218,0.49,32.4191777466267,-85.4147269991234,-12.5,0,0_C,C,-15.0,-10.0,5929.202410988339,-6263.257071252992,5,5429.202410988339,-6763.257071252992
27,1-5-D,0.4289709669707455,0.437,32.4191777466267,-85.4147269991234,-17.5,0,0_D,D,-20.0,-15.0,5929.202410988339,-6263.257071252992,5,5429.202410988339,-6763.257071252992
28,1-5-E,0.39511964273965394,0.39,32.4191777466267,-85.4147269991234,-22.5,0,0_E,E,-25.0,-20.0,5929.202410988339,-6263.257071252992,5,5429.202410988339,-6763.257071252992
29,1-5-F,0.31486887163204613,0.334,32.4191777466267,-85.4147269991234,-27.5,0,0_F,F,-30.0,-25.0,5929.202410988339,-6263.257071252992,5,5429.202410988339,-6763.257071252992
30,2-1-A,0.8038861171241295,1.042,32.4189015927011,-85.4137833022876,-2.5,1,1_A,A,-5.0,0.0,8991.588417339335,2613.2679711628243,1,8991.588417339335,2613.2679711628243
31,2-1-B,0.4427053333021516,0.486,32.4189015927011,-85.4137833022876,-7.5,1,1_B,B,-10.0,-5.0,8991.588417339335,2613.2679711628243,1,8991.588417339335,2613.2679711628243
32,2-1-C,0.3801631550891493,0.387,32.4189015927011,-85.4137833022876,-12.5,1,1_C,C,-15.0,-10.0,8991.588417339335,2613.2679711628243,1,8991.588417339335,2613.2679711628243
33,2-1-D,0.35485198033200255,0.372,32.4189015927011,-85.4137833022876,-17.5,1,1_D,D,-20.0,-15.0,8991.588417339335,2613.2679711628243,1,8991.588417339335,2613.2679711628243
34,2-1-E,0.46066863739985664,0.439,32.4189015927011,-85.4137833022876,-22.5,1,1_E,E,-25.0,-20.0,8991.588417339335,2613.2679711628243,1,8991.588417339335,2613.2679711628243
35,2-1-F,0.3124398061992804,0.309,32.4189015927011,-85.4137833022876,-27.5,1,1_F,F,-30.0,-25.0,8991.588417339335,2613.2679711628243,1,8991.588417339335,2613.2679711628243
36,2-2-A,0.838264739553165,0.937,32.4189015927011,-85.4137833022876,-2.5,1,1_A,A,-5.0,0.0,8991.588417339335,2613.2679711628243,2,9491.588417339335,3113.2679711628243
37,2-2-B,0.5015356895243656,0.546,32.4189015927011,-85.4137833022876,-7.5,1,1_B,B,-10.0,-5.0,8991.588417339335,2613.2679711628243,2,9491.588417339335,3113.2679711628243
38,2-2-C,0.38068966745662297,0.397,32.4189015927011,-85.4137833022876,-12.5,1,1_C,C,-15.0,-10.0,8991.588417339335,2613.2679711628243,2,9491.588417339335,3113.2679711628243
39,2-2-D,0.3894602165025806,0.407,32.4189015927011,-85.4137833022876,-17.5,1,1_D,D,-20.0,-15.0,8991.588417339335,2613.2679711628243,2,9491.588417339335,3113.2679711628243
40,2-2-E,0.3692098460508702,0.385,32.4189015927011,-85.4137833022876,-22.5,1,1_E,E,-25.0,-20.0,8991.588417339335,2613.2679711628243,2,9491.588417339335,3113.2679711628243
41,2-2-F,0.2513526900276643,0.237,32.4189015927011,-85.4137833022876,-27.5,1,1_F,F,-30.0,-25.0,8991.588417339335,2613.2679711628243,2,9491.588417339335,3113.2679711628243
42,2-3-A,0.6309925183500465,0.755,32.4189015927011,-85.4137833022876,-2.5,1,1_A,A,-5.0,0.0,8991.588417339335,2613.2679711628243,3,9491.588417339335,2113.2679711628243
43,2-3-B,0.39427939460649425,0.535,32.4189015927011,-85.4137833022876,-7.5,1,1_B,B,-10.0,-5.0,8991.588417339335,2613.2679711628243,3,9491.588417339335,2113.2679711628243
44,2-3-C,0.3304327368846531,0.335,32.4189015927011,-85.4137833022876,-12.5,1,1_C,C,-15.0,-10.0,8991.588417339335,2613.2679711628243,3,9491.588417339335,2113.2679711628243
45,2-3-D,0.2934831713128899,0.301,32.4189015927011,-85.4137833022876,-17.5,1,1_D,D,-20.0,-15.0,8991.588417339335,2613.2679711628243,3,9491.588417339335,2113.2679711628243
46,2-3-E,0.28229983489258487,0.298,32.4189015927011,-85.4137833022876,-22.5,1,1_E,E,-25.0,-20.0,8991.588417339335,2613.2679711628243,3,9491.588417339335,2113.2679711628243
47,2-3-F,0.2921442132564841,0.309,32.4189015927011,-85.4137833022876,-27.5,1,1_F,F,-30.0,-25.0,8991.588417339335,2613.2679711628243,3,9491.588417339335,2113.2679711628243
48,2-4-A,0.9928111274227839,1.106,32.4189015927011,-85.4137833022876,-2.5,1,1_A,A,-5.0,0.0,8991.588417339335,2613.2679711628243,4,8491.588417339335,3113.2679711628243
49,2-4-B,0.6894877833318186,0.744,32.4189015927011,-85.4137833022876,-7.5,1,1_B,B,-10.0,-5.0,8991.588417339335,2613.2679711628243,4,8491.588417339335,3113.2679711628243
50,2-4-C,0.6936455402500268,0.709,32.4189015927011,-85.4137833022876,-12.5,1,1_C,C,-15.0,-10.0,8991.588417339335,2613.2679711628243,4,8491.588417339335,3113.2679711628243
51,2-4-D,0.3627358927136871,0.356,32.4189015927011,-85.4137833022876,-17.5,1,1_D,D,-20.0,-15.0,8991.588417339335,2613.2679711628243,4,8491.588417339335,3113.2679711628243
52,2-4-E,0.26824454545454546,0.289,32.4189015927011,-85.4137833022876,-22.5,1,1_E,E,-25.0,-20.0,8991.588417339335,2613.2679711628243,4,8491.588417339335,3113.2679711628243
53,2-4-F,0.19755043191502503,0.186,32.4189015927011,-85.4137833022876,-27.5,1,1_F,F,-30.0,-25.0,8991.588417339335,2613.2679711628243,4,8491.588417339335,3113.2679711628243
54,2-5-A,0.9523790043453941,1.214,32.4189015927011,-85.4137833022876,-2.5,1,1_A,A,-5.0,0.0,8991.588417339335,2613.2679711628243,5,8491.588417339335,2113.2679711628243
55,2-5-B,0.5104616953126889,0.575,32.4189015927011,-85.4137833022876,-7.5,1,1_B,B,-10.0,-5.0,8991.588417339335,2613.2679711628243,5,8491.588417339335,2113.2679711628243
56,2-5-C,0.4158668818366554,0.445,32.4189015927011,-85.4137833022876,-12.5,1,1_C,C,-15.0,-10.0,8991.588417339335,2613.2679711628243,5,8491.588417339335,2113.2679711628243
57,2-5-D,0.48092911427334706,0.497,32.4189015927011,-85.4137833022876,-17.5,1,1_D,D,-20.0,-15.0,8991.588417339335,2613.2679711628243,5,8491.588417339335,2113.2679711628243
58,2-5-E,0.4499446400594023,0.432,32.4189015927011,-85.4137833022876,-22.5,1,1_E,E,-25.0,-20.0,8991.588417339335,2613.2679711628243,5,8491.588417339335,2113.2679711628243
59,2-5-F,0.19134465203931755,0.181,32.4189015927011,-85.4137833022876,-27.5,1,1_F,F,-30.0,-25.0,8991.588417339335,2613.2679711628243,5,8491.588417339335,2113.2679711628243
60,3-1-A,1.5480263493190187,2.076,32.4185659058903,-85.4129723179052,-2.5,2,2_A,A,-5.0,0.0,12714.159225173644,10241.551338115629,1,12714.159225173644,10241.551338115629
61,3-1-B,1.1784142324976181,1.297,32.4185659058903,-85.4129723179052,-7.5,2,2_B,B,-10.0,-5.0,12714.159225173644,10241.551338115629,1,12714.159225173644,10241.551338115629
62,3-1-C,0.6652751634766999,0.713,32.4185659058903,-85.4129723179052,-12.5,2,2_C,C,-15.0,-10.0,12714.159225173644,10241.551338115629,1,12714.159225173644,10241.551338115629
63,3-1-D,0.5411667487328025,0.561,32.4185659058903,-85.4129723179052,-17.5,2,2_D,D,-20.0,-15.0,12714.159225173644,10241.551338115629,1,12714.159225173644,10241.551338115629
64,3-1-E,0.6340971137521223,0.575,32.4185659058903,-85.4129723179052,-22.5,2,2_E,E,-25.0,-20.0,12714.159225173644,10241.551338115629,1,12714.159225173644,10241.551338115629
65,3-1-F,0.38528250360576916,0.486,32.4185659058903,-85.4129723179052,-27.5,2,2_F,F,-30.0,-25.0,12714.159225173644,10241.551338115629,1,12714.159225173644,10241.551338115629
66,3-2-A,0.800566509933775,0.855,32.4185659058903,-85.4129723179052,-2.5,2,2_A,A,-5.0,0.0,12714.159225173644,10241.551338115629,2,13214.159225173644,10741.551338115629
67,3-2-B,0.34244109691130636,0.369,32.4185659058903,-85.4129723179052,-7.5,2,2_B,B,-10.0,-5.0,12714.159225173644,10241.551338115629,2,13214.159225173644,10741.551338115629
68,3-2-C,0.3398930030536633,0.328,32.4185659058903,-85.4129723179052,-12.5,2,2_C,C,-15.0,-10.0,12714.159225173644,10241.551338115629,2,13214.159225173644,10741.551338115629
69,3-2-D,0.3053868063249069,0.334,32.4185659058903,-85.4129723179052,-17.5,2,2_D,D,-20.0,-15.0,12714.159225173644,10241.551338115629,2,13214.159225173644,10741.551338115629
70,3-2-E,0.28050985125483263,0.278,32.4185659058903,-85.4129723179052,-22.5,2,2_E,E,-25.0,-20.0,12714.159225173644,10241.551338115629,2,13214.159225173644,10741.551338115629
71,3-2-F,0.3685928570881318,0.343,32.4185659058903,-85.4129723179052,-27.5,2,2_F,F,-30.0,-25.0,12714.159225173644,10241.551338115629,2,13214.159225173644,10741.551338115629
72,3-3-A,0.5100851462039235,0.527,32.4185659058903,-85.4129723179052,-2.5,2,2_A,A,-5.0,0.0,12714.159225173644,10241.551338115629,3,13214.159225173644,9741.551338115629
73,3-3-B,0.32210462491760045,0.348,32.4185659058903,-85.4129723179052,-7.5,2,2_B,B,-10.0,-5.0,12714.159225173644,10241.551338115629,3,13214.159225173644,9741.551338115629
74,3-3-C,0.3022186527259149,0.28,32.4185659058903,-85.4129723179052,-12.5,2,2_C,C,-15.0,-10.0,12714.159225173644,10241.551338115629,3,13214.159225173644,9741.551338115629
75,3-3-D,0.2702398313116683,0.317,32.4185659058903,-85.4129723179052,-17.5,2,2_D,D,-20.0,-15.0,12714.159225173644,10241.551338115629,3,13214.159225173644,9741.551338115629
76,3-3-E,0.2904440580232453,0.3,32.4185659058903,-85.4129723179052,-22.5,2,2_E,E,-25.0,-20.0,12714.159225173644,10241.551338115629,3,13214.159225173644,9741.551338115629
77,3-3-F,0.2540025522014025,0.248,32.4185659058903,-85.4129723179052,-27.5,2,2_F,F,-30.0,-25.0,12714.159225173644,10241.551338115629,3,13214.159225173644,9741.551338115629
78,3-4-A,1.4521756328102897,2.362,32.4185659058903,-85.4129723179052,-2.5,2,2_A,A,-5.0,0.0,12714.159225173644,10241.551338115629,4,12214.159225173644,10741.551338115629
79,3-4-B,1.0416085048320824,1.399,32.4185659058903,-85.4129723179052,-7.5,2,2_B,B,-10.0,-5.0,12714.159225173644,10241.551338115629,4,12214.159225173644,10741.551338115629
80,3-4-C,0.570263836672968,0.714,32.4185659058903,-85.4129723179052,-12.5,2,2_C,C,-15.0,-10.0,12714.159225173644,10241.551338115629,4,12214.159225173644,10741.551338115629
81,3-4-D,0.5087120468572163,0.587,32.4185659058903,-85.4129723179052,-17.5,2,2_D,D,-20.0,-15.0,12714.159225173644,10241.551338115629,4,12214.159225173644,10741.551338115629
82,3-4-E,0.5104087865857847,0.546,32.4185659058903,-85.4129723179052,-22.5,2,2_E,E,-25.0,-20.0,12714.159225173644,10241.551338115629,4,12214.159225173644,10741.551338115629
83,3-4-F,0.8376716093814199,0.673,32.4185659058903,-85.4129723179052,-27.5,2,2_F,F,-30.0,-25.0,12714.159225173644,10241.551338115629,4,12214.159225173644,10741.551338115629
84,3-5-A,0.7830752770173078,0.918,32.4185659058903,-85.4129723179052,-2.5,2,2_A,A,-5.0,0.0,12714.159225173644,10241.551338115629,5,12214.159225173644,9741.551338115629
85,3-5-B,0.5244864079647018,0.58,32.4185659058903,-85.4129723179052,-7.5,2,2_B,B,-10.0,-5.0,12714.159225173644,10241.551338115629,5,12214.159225173644,9741.551338115629
86,3-5-C,0.3857121898517936,0.488,32.4185659058903,-85.4129723179052,-12.5,2,2_C,C,-15.0,-10.0,12714.159225173644,10241.551338115629,5,12214.159225173644,9741.551338115629
87,3-5-D,0.36315037038609305,0.37,32.4185659058903,-85.4129723179052,-17.5,2,2_D,D,-20.0,-15.0,12714.159225173644,10241.551338115629,5,12214.159225173644,9741.551338115629
88,3-5-E,0.308228830658705,0.267,32.4185659058903,-85.4129723179052,-22.5,2,2_E,E,-25.0,-20.0,12714.159225173644,10241.551338115629,5,12214.159225173644,9741.551338115629
89,3-5-F,0.1719018993574158,0.186,32.4185659058903,-85.4129723179052,-27.5,2,2_F,F,-30.0,-25.0,12714.159225173644,10241.551338115629,5,12214.159225173644,9741.551338115629
90,4-1-A,0.6291430343444248,0.632,32.4186918067035,-85.4123710090226,-2.5,3,3_A,A,-5.0,0.0,11317.9927122062,15897.505026989804,1,11317.9927122062,15897.505026989804
91,4-1-B,0.45642236703781286,0.499,32.4186918067035,-85.4123710090226,-7.5,3,3_B,B,-10.0,-5.0,11317.9927122062,15897.505026989804,1,11317.9927122062,15897.505026989804
92,4-1-C,0.340996134130089,0.394,32.4186918067035,-85.4123710090226,-12.5,3,3_C,C,-15.0,-10.0,11317.9927122062,15897.505026989804,1,11317.9927122062,15897.505026989804
93,4-1-D,0.21358615913155124,0.251,32.4186918067035,-85.4123710090226,-17.5,3,3_D,D,-20.0,-15.0,11317.9927122062,15897.505026989804,1,11317.9927122062,15897.505026989804
94,4-1-E,0.15044856011277435,0.265,32.4186918067035,-85.4123710090226,-22.5,3,3_E,E,-25.0,-20.0,11317.9927122062,15897.505026989804,1,11317.9927122062,15897.505026989804
95,4-1-F,0.16461387370341518,0.241,32.4186918067035,-85.4123710090226,-27.5,3,3_F,F,-30.0,-25.0,11317.9927122062,15897.505026989804,1,11317.9927122062,15897.505026989804
96,4-2-A,1.0171215379249425,1.244,32.4186918067035,-85.4123710090226,-2.5,3,3_A,A,-5.0,0.0,11317.9927122062,15897.505026989804,2,11817.9927122062,16397.505026989806
97,4-2-B,0.34554687098909836,0.376,32.4186918067035,-85.4123710090226,-7.5,3,3_B,B,-10.0,-5.0,11317.9927122062,15897.505026989804,2,11817.9927122062,16397.505026989806
98,4-2-C,0.29797162945057964,0.323,32.4186918067035,-85.4123710090226,-12.5,3,3_C,C,-15.0,-10.0,11317.9927122062,15897.505026989804,2,11817.9927122062,16397.505026989806
99,4-2-D,0.29762947618337204,0.307,32.4186918067035,-85.4123710090226,-17.5,3,3_D,D,-20.0,-15.0,11317.9927122062,15897.505026989804,2,11817.9927122062,16397.505026989806
100,4-2-E,0.2863369790923961,0.265,32.4186918067035,-85.4123710090226,-22.5,3,3_E,E,-25.0,-20.0,11317.9927122062,15897.505026989804,2,11817.9927122062,16397.505026989806
101,4-2-F,0.21577806507705347,0.224,32.4186918067035,-85.4123710090226,-27.5,3,3_F,F,-30.0,-25.0,11317.9927122062,15897.505026989804,2,11817.9927122062,16397.505026989806
102,4-3-A,1.3613195050532152,1.321,32.4186918067035,-85.4123710090226,-2.5,3,3_A,A,-5.0,0.0,11317.9927122062,15897.505026989804,3,11817.9927122062,15397.505026989804
103,4-3-B,0.7498401765489385,0.869,32.4186918067035,-85.4123710090226,-7.5,3,3_B,B,-10.0,-5.0,11317.9927122062,15897.505026989804,3,11817.9927122062,15397.505026989804
104,4-3-C,1.0299868162612298,0.845,32.4186918067035,-85.4123710090226,-12.5,3,3_C,C,-15.0,-10.0,11317.9927122062,15897.505026989804,3,11817.9927122062,15397.505026989804
105,4-3-D,0.7544142630313478,0.766,32.4186918067035,-85.4123710090226,-17.5,3,3_D,D,-20.0,-15.0,11317.9927122062,15897.505026989804,3,11817.9927122062,15397.505026989804
106,4-3-E,0.5874820472353086,0.633,32.4186918067035,-85.4123710090226,-22.5,3,3_E,E,-25.0,-20.0,11317.9927122062,15897.505026989804,3,11817.9927122062,15397.505026989804
107,4-3-F,0.41399166652480685,0.407,32.4186918067035,-85.4123710090226,-27.5,3,3_F,F,-30.0,-25.0,11317.9927122062,15897.505026989804,3,11817.9927122062,15397.505026989804
108,4-4-A,1.208580299387918,1.401,32.4186918067035,-85.4123710090226,-2.5,3,3_A,A,-5.0,0.0,11317.9927122062,15897.505026989804,4,10817.9927122062,16397.505026989806
109,4-4-B,0.561102329265697,0.561,32.4186918067035,-85.4123710090226,-7.5,3,3_B,B,-10.0,-5.0,11317.9927122062,15897.505026989804,4,10817.9927122062,16397.505026989806
110,4-4-C,0.47849315083508537,0.446,32.4186918067035,-85.4123710090226,-12.5,3,3_C,C,-15.0,-10.0,11317.9927122062,15897.505026989804,4,10817.9927122062,16397.505026989806
111,4-4-D,0.4305399172449977,0.413,32.4186918067035,-85.4123710090226,-17.5,3,3_D,D,-20.0,-15.0,11317.9927122062,15897.505026989804,4,10817.9927122062,16397.505026989806
112,4-4-E,0.3433880690582169,0.355,32.4186918067035,-85.4123710090226,-22.5,3,3_E,E,-25.0,-20.0,11317.9927122062,15897.505026989804,4,10817.9927122062,16397.505026989806
113,4-4-F,0.2604485072744471,0.258,32.4186918067035,-85.4123710090226,-27.5,3,3_F,F,-30.0,-25.0,11317.9927122062,15897.505026989804,4,10817.9927122062,16397.505026989806
114,4-5-A,1.0504337482039807,1.293,32.4186918067035,-85.4123710090226,-2.5,3,3_A,A,-5.0,0.0,11317.9927122062,15897.505026989804,5,10817.9927122062,15397.505026989804
115,4-5-B,0.9802360473646804,0.97,32.4186918067035,-85.4123710090226,-7.5,3,3_B,B,-10.0,-5.0,11317.9927122062,15897.505026989804,5,10817.9927122062,15397.505026989804
116,4-5-C,0.6921493560051658,0.684,32.4186918067035,-85.4123710090226,-12.5,3,3_C,C,-15.0,-10.0,11317.9927122062,15897.505026989804,5,10817.9927122062,15397.505026989804
117,4-5-D,0.6535944242633718,0.649,32.4186918067035,-85.4123710090226,-17.5,3,3_D,D,-20.0,-15.0,11317.9927122062,15897.505026989804,5,10817.9927122062,15397.505026989804
118,4-5-E,0.6367568815386723,0.626,32.4186918067035,-85.4123710090226,-22.5,3,3_E,E,-25.0,-20.0,11317.9927122062,15897.505026989804,5,10817.9927122062,15397.505026989804
119,4-5-F,0.46899942317176874,0.467,32.4186918067035,-85.4123710090226,-27.5,3,3_F,F,-30.0,-25.0,11317.9927122062,15897.505026989804,5,10817.9927122062,15397.505026989804
120,5-1-A,0.5053875797014926,0.882,32.4195782746788,-85.4137457240171,-2.5,4,4_A,A,-5.0,0.0,1487.5796270089813,2966.620168246689,1,1487.5796270089813,2966.620168246689
121,5-1-B,0.4805244526409681,0.505,32.4195782746788,-85.4137457240171,-7.5,4,4_B,B,-10.0,-5.0,1487.5796270089813,2966.620168246689,1,1487.5796270089813,2966.620168246689
122,5-1-C,0.4213056312358934,0.409,32.4195782746788,-85.4137457240171,-12.5,4,4_C,C,-15.0,-10.0,1487.5796270089813,2966.620168246689,1,1487.5796270089813,2966.620168246689
123,5-1-D,0.37495311876579335,0.36,32.4195782746788,-85.4137457240171,-17.5,4,4_D,D,-20.0,-15.0,1487.5796270089813,2966.620168246689,1,1487.5796270089813,2966.620168246689
124,5-1-E,0.258511248153324,0.253,32.4195782746788,-85.4137457240171,-22.5,4,4_E,E,-25.0,-20.0,1487.5796270089813,2966.620168246689,1,1487.5796270089813,2966.620168246689
125,5-1-F,0.1752403181796384,0.155,32.4195782746788,-85.4137457240171,-27.5,4,4_F,F,-30.0,-25.0,1487.5796270089813,2966.620168246689,1,1487.5796270089813,2966.620168246689
126,5-2-A,0.5029544630716609,0.684,32.4195782746788,-85.4137457240171,-2.5,4,4_A,A,-5.0,0.0,1487.5796270089813,2966.620168246689,2,1987.5796270089813,3466.620168246689
127,5-2-B,0.48047351961311124,0.487,32.4195782746788,-85.4137457240171,-7.5,4,4_B,B,-10.0,-5.0,1487.5796270089813,2966.620168246689,2,1987.5796270089813,3466.620168246689
128,5-2-C,0.4527168911369777,0.451,32.4195782746788,-85.4137457240171,-12.5,4,4_C,C,-15.0,-10.0,1487.5796270089813,2966.620168246689,2,1987.5796270089813,3466.620168246689
129,5-2-D,0.31444946403385055,0.38,32.4195782746788,-85.4137457240171,-17.5,4,4_D,D,-20.0,-15.0,1487.5796270089813,2966.620168246689,2,1987.5796270089813,3466.620168246689
130,5-2-E,0.2928136897603577,0.371,32.4195782746788,-85.4137457240171,-22.5,4,4_E,E,-25.0,-20.0,1487.5796270089813,2966.620168246689,2,1987.5796270089813,3466.620168246689
131,5-2-F,0.20037254917879227,0.222,32.4195782746788,-85.4137457240171,-27.5,4,4_F,F,-30.0,-25.0,1487.5796270089813,2966.620168246689,2,1987.5796270089813,3466.620168246689
132,5-3-A,0.8532239142993177,1.379,32.4195782746788,-85.4137457240171,-2.5,4,4_A,A,-5.0,0.0,1487.5796270089813,2966.620168246689,3,1987.5796270089813,2466.620168246689
133,5-3-B,0.5109700245398774,0.665,32.4195782746788,-85.4137457240171,-7.5,4,4_B,B,-10.0,-5.0,1487.5796270089813,2966.620168246689,3,1987.5796270089813,2466.620168246689
134,5-3-C,0.37438756476683926,0.595,32.4195782746788,-85.4137457240171,-12.5,4,4_C,C,-15.0,-10.0,1487.5796270089813,2966.620168246689,3,1987.5796270089813,2466.620168246689
135,5-3-D,0.36765319706375243,0.473,32.4195782746788,-85.4137457240171,-17.5,4,4_D,D,-20.0,-15.0,1487.5796270089813,2966.620168246689,3,1987.5796270089813,2466.620168246689
136,5-3-E,0.3435059253734934,0.425,32.4195782746788,-85.4137457240171,-22.5,4,4_E,E,-25.0,-20.0,1487.5796270089813,2966.620168246689,3,1987.5796270089813,2466.620168246689
137,5-3-F,0.22957741900217724,0.296,32.4195782746788,-85.4137457240171,-27.5,4,4_F,F,-30.0,-25.0,1487.5796270089813,2966.620168246689,3,1987.5796270089813,2466.620168246689
138,5-4-A,0.8721816807165209,1.088,32.4195782746788,-85.4137457240171,-2.5,4,4_A,A,-5.0,0.0,1487.5796270089813,2966.620168246689,4,987.5796270089813,3466.620168246689
139,5-4-B,0.3561396132960716,0.688,32.4195782746788,-85.4137457240171,-7.5,4,4_B,B,-10.0,-5.0,1487.5796270089813,2966.620168246689,4,987.5796270089813,3466.620168246689
140,5-4-C,0.5927570669736113,0.592,32.4195782746788,-85.4137457240171,-12.5,4,4_C,C,-15.0,-10.0,1487.5796270089813,2966.620168246689,4,987.5796270089813,3466.620168246689
141,5-4-D,0.33280965434823445,0.479,32.4195782746788,-85.4137457240171,-17.5,4,4_D,D,-20.0,-15.0,1487.5796270089813,2966.620168246689,4,987.5796270089813,3466.620168246689
142,5-4-E,0.4016617497057669,0.439,32.4195782746788,-85.4137457240171,-22.5,4,4_E,E,-25.0,-20.0,1487.5796270089813,2966.620168246689,4,987.5796270089813,3466.620168246689
143,5-4-F,0.41605777777777786,0.455,32.4195782746788,-85.4137457240171,-27.5,4,4_F,F,-30.0,-25.0,1487.5796270089813,2966.620168246689,4,987.5796270089813,3466.620168246689
144,5-5-A,0.6414706716364674,1.033,32.4195782746788,-85.4137457240171,-2.5,4,4_A,A,-5.0,0.0,1487.5796270089813,2966.620168246689,5,987.5796270089813,2466.620168246689
145,5-5-B,0.5768902936243461,0.589,32.4195782746788,-85.4137457240171,-7.5,4,4_B,B,-10.0,-5.0,1487.5796270089813,2966.620168246689,5,987.5796270089813,2466.620168246689
146,5-5-C,0.26645601490780696,0.382,32.4195782746788,-85.4137457240171,-12.5,4,4_C,C,-15.0,-10.0,1487.5796270089813,2966.620168246689,5,987.5796270089813,2466.620168246689
147,5-5-D,0.290582223146635,0.396,32.4195782746788,-85.4137457240171,-17.5,4,4_D,D,-20.0,-15.0,1487.5796270089813,2966.620168246689,5,987.5796270089813,2466.620168246689
148,5-5-E,0.38813651750088585,0.414,32.4195782746788,-85.4137457240171,-22.5,4,4_E,E,-25.0,-20.0,1487.5796270089813,2966.620168246689,5,987.5796270089813,2466.620168246689
149,5-5-F,0.4161318714076493,0.397,32.4195782746788,-85.4137457240171,-27.5,4,4_F,F,-30.0,-25.0,1487.5796270089813,2966.620168246689,5,987.5796270089813,2466.620168246689
150,6-1-A,1.0370566146397695,1.37,32.4193747666921,-85.4130481289227,-2.5,5,5_A,A,-5.0,0.0,3744.364688274891,9528.269295637003,1,3744.364688274891,9528.269295637003
151,6-1-B,0.9698788347621593,0.889,32.4193747666921,-85.4130481289227,-7.5,5,5_B,B,-10.0,-5.0,3744.364688274891,9528.269295637003,1,3744.364688274891,9528.269295637003
152,6-1-C,0.6404826215248577,0.66,32.4193747666921,-85.4130481289227,-12.5,5,5_C,C,-15.0,-10.0,3744.364688274891,9528.269295637003,1,3744.364688274891,9528.269295637003
153,6-1-D,0.5521930940514469,0.708,32.4193747666921,-85.4130481289227,-17.5,5,5_D,D,-20.0,-15.0,3744.364688274891,9528.269295637003,1,3744.364688274891,9528.269295637003
154,6-1-E,0.5629937951323885,0.65,32.4193747666921,-85.4130481289227,-22.5,5,5_E,E,-25.0,-20.0,3744.364688274891,9528.269295637003,1,3744.364688274891,9528.269295637003
155,6-1-F,0.2939619729206962,0.284,32.4193747666921,-85.4130481289227,-27.5,5,5_F,F,-30.0,-25.0,3744.364688274891,9528.269295637003,1,3744.364688274891,9528.269295637003
